id	value	cell_tested	state_tested	dnase_tested	cell_picked	state_picked	dnase_picked	matched	coords	len
#13954	-0.648	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr17:18,761,149-18,761,443	295
#6056	-0.626	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr15:40,799,269-40,799,563	295
#8190	-0.620	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr16:89,233,849-89,234,143	295
#44	-0.620	HepG2	4:PromP	DNase	H1hesc	1:Tss	DNase	unmatched	chr11:35,843,669-35,843,963	295
#12728	-0.618	HepG2	4:PromP	DNase	K562	7:EnhWF	DNase	unmatched	chr6:43,296,249-43,296,543	295
#4788	0.612	HepG2	4:PromP	DNase	K562	6:EnhF	DNase	unmatched	chr2:216,158,609-216,158,903	295
#11946	0.602	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr14:74,718,269-74,718,563	295
#11845	-0.599	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr22:17,639,469-17,639,763	295
#8540	-0.599	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr9:37,415,009-37,415,303	295
#6051	-0.597	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr20:62,751,769-62,752,063	295
#13955	0.596	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr19:11,494,849-11,495,143	295
#1493	0.595	HepG2	4:PromP	DNase	H1hesc	12:CtcfO	DNase	unmatched	chr1:110,186,009-110,186,303	295
#12109	-0.593	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr5:118,747,729-118,748,023	295
#197	0.592	HepG2	4:PromP	DNase	H1hesc	4:PromP	DNase	unmatched	chr12:50,339,389-50,339,683	295
#4156	-0.587	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr5:137,785,669-137,785,963	295
#13444	0.584	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr12:9,621,629-9,621,923	295
#5005	0.582	HepG2	4:PromP	DNase	K562	8:EnhW	DNase	unmatched	chr2:171,386,749-171,387,043	295
#12022	0.582	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr19:41,112,129-41,112,423	295
#13935	0.582	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr1:108,508,289-108,508,583	295
#6120	0.580	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr4:57,410,729-57,411,023	295
#13914	0.580	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr12:50,360,809-50,361,103	295
#4736	0.571	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr4:186,037,129-186,037,423	295
#4000	-0.568	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr3:45,266,689-45,266,983	295
#13273	0.565	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr7:2,517,289-2,517,583	295
#8491	-0.556	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr8:126,398,549-126,398,843	295
#13989	-0.551	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr7:87,257,469-87,257,763	295
#336	-0.545	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr6:43,111,209-43,111,503	295
#6072	-0.544	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr22:46,374,509-46,374,803	295
#1152	-0.538	HepG2	4:PromP	DNase	H1hesc	8:EnhW	DNase	unmatched	chr17:38,935,769-38,936,063	295
#7377	-0.536	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr17:65,775,409-65,775,703	295
#121	0.535	HepG2	4:PromP	DNase	H1hesc	2:TssF	DNase	unmatched	chr18:52,274,869-52,275,163	295
#7436	0.532	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr12:96,242,769-96,243,063	295
#5896	-0.527	HepG2	4:PromP	DNase	Huvec	1:Tss	DNase	unmatched	chr17:1,933,209-1,933,503	295
#5060	-0.525	HepG2	4:PromP	DNase	K562	8:EnhW	DNase	unmatched	chr20:39,861,029-39,861,323	295
#4132	-0.522	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr19:1,929,349-1,929,643	295
#4433	-0.513	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr9:139,240,349-139,240,643	295
#6124	-0.512	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr20:37,360,149-37,360,443	295
#8867	0.499	HepG2	4:PromP	DNase	H1hesc	8:EnhW	DNase	unmatched	chr3:50,487,589-50,487,883	295
#12996	0.498	HepG2	4:PromP	DNase	K562	8:EnhW	DNase	unmatched	chr5:148,851,309-148,851,603	295
#12001	0.493	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr21:47,517,849-47,518,143	295
#9068	-0.492	HepG2	4:PromP	DNase	H1hesc	8:EnhW	DNase	unmatched	chr16:30,124,829-30,125,123	295
#4423	0.484	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr10:72,091,509-72,091,803	295
#806	0.474	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr1:100,274,269-100,274,563	295
#13332	-0.472	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr5:106,907,749-106,908,043	295
#8297	0.472	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr19:48,823,269-48,823,563	295
#7555	-0.470	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr20:719,669-719,963	295
#13850	-0.464	HepG2	4:PromP	DNase	Huvec	1:Tss	DNase	unmatched	chr13:95,953,689-95,953,983	295
#11979	0.462	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr12:98,960,669-98,960,963	295
#8061	0.462	HepG2	4:PromP	DNase	H1hesc	4:PromP	DNase	unmatched	chr17:47,515,789-47,516,083	295
#1050	0.459	HepG2	4:PromP	DNase	H1hesc	8:EnhW	DNase	unmatched	chr7:75,495,849-75,496,143	295
#11994	-0.456	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr10:124,740,669-124,740,963	295
#5445	0.451	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr19:8,764,089-8,764,383	295
#491	-0.449	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr9:133,327,109-133,327,403	295
#13998	-0.448	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr8:22,552,689-22,552,983	295
#12027	-0.446	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr10:80,826,169-80,826,463	295
#7081	0.440	HepG2	4:PromP	DNase	Huvec	8:EnhW	DNase	unmatched	chr7:121,078,489-121,078,783	295
#6078	-0.439	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr6:1,604,549-1,604,843	295
#5016	-0.438	HepG2	4:PromP	DNase	K562	8:EnhW	DNase	unmatched	chr9:140,122,049-140,122,343	295
#13993	0.436	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr2:186,603,589-186,603,883	295
#13973	0.436	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr13:30,982,489-30,982,783	295
#11852	0.433	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr1:47,082,449-47,082,743	295
#4505	-0.431	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr6:42,134,489-42,134,783	295
#13958	0.431	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr2:232,277,069-232,277,363	295
#11888	-0.424	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr1:245,082,129-245,082,423	295
#13968	0.421	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr22:50,624,109-50,624,403	295
#11822	-0.416	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr19:5,803,969-5,804,263	295
#12020	0.416	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr1:36,173,289-36,173,583	295
#5120	0.414	HepG2	4:PromP	DNase	K562	8:EnhW	DNase	unmatched	chr2:47,995,049-47,995,343	295
#8411	-0.411	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr10:75,725,869-75,726,163	295
#7379	-0.410	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr14:25,602,069-25,602,363	295
#3997	-0.406	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr3:195,623,549-195,623,843	295
#5559	-0.406	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr1:154,518,909-154,519,203	295
#12171	0.402	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr11:124,944,349-124,944,643	295
#4959	-0.395	HepG2	4:PromP	DNase	K562	8:EnhW	DNase	unmatched	chr10:71,186,509-71,186,803	295
#15065	-0.395	HepG2	4:PromP	DNase	Huvec	9:DNaseU	DNase	unmatched	chr2:173,867,529-173,867,823	295
#8706	0.390	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr12:121,498,189-121,498,483	295
#4180	-0.387	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr9:133,320,029-133,320,323	295
#6175	0.385	HepG2	4:PromP	DNase	Huvec	5:Enh	DNase	unmatched	chr2:65,800,289-65,800,583	295
#11945	-0.383	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr8:82,542,989-82,543,283	295
#4842	-0.380	HepG2	4:PromP	DNase	K562	7:EnhWF	DNase	unmatched	chr10:76,997,229-76,997,523	295
#13803	0.380	HepG2	4:PromP	DNase	Huvec	1:Tss	DNase	unmatched	chr2:220,159,569-220,159,863	295
#12174	0.379	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr1:6,669,749-6,670,043	295
#13371	0.372	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr2:42,612,349-42,612,643	295
#14375	0.370	HepG2	4:PromP	DNase	Huvec	5:Enh	DNase	unmatched	chr19:19,078,649-19,078,943	295
#12065	-0.368	HepG2	4:PromP	DNase	K562	5:Enh	DNase	unmatched	chr9:123,697,709-123,698,003	295
#4164	-0.365	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr19:639,609-639,903	295
#425	-0.363	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr6:42,134,529-42,134,823	295
#13768	-0.360	HepG2	4:PromP	DNase	Huvec	1:Tss	DNase	unmatched	chr10:45,360,309-45,360,603	295
#4088	0.359	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chrX:46,771,629-46,771,923	295
#1628	0.354	HepG2	4:PromP	DNase	H1hesc	12:CtcfO	DNase	unmatched	chr15:101,547,189-101,547,483	295
#15413	-0.348	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr20:49,598,009-49,598,303	295
#6052	-0.344	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr12:49,730,869-49,731,163	295
#6413	-0.340	HepG2	4:PromP	DNase	Huvec	5:Enh	DNase	unmatched	chr3:194,827,129-194,827,423	295
#7853	0.338	HepG2	4:PromP	DNase	Huvec	25:Art	DNase	unmatched	chr19:11,354,089-11,354,383	295
#11977	-0.337	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr14:21,101,169-21,101,463	295
#9578	-0.337	HepG2	4:PromP	DNase	H1hesc	13:Ctcf	DNase	unmatched	chr10:7,568,009-7,568,303	295
#4167	-0.336	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr19:4,597,749-4,598,043	295
#14739	0.334	HepG2	4:PromP	DNase	Huvec	8:EnhW	DNase	unmatched	chr22:39,930,749-39,931,043	295
#7075	-0.329	HepG2	4:PromP	DNase	Huvec	8:EnhW	DNase	unmatched	chr19:11,671,369-11,671,663	295
#8229	-0.329	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr3:134,027,309-134,027,603	295
#3935	-0.323	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr8:145,065,129-145,065,423	295
#1649	0.320	HepG2	4:PromP	DNase	H1hesc	12:CtcfO	DNase	unmatched	chr12:125,218,949-125,219,243	295
#623	-0.317	HepG2	4:PromP	DNase	H1hesc	5:Enh	DNase	unmatched	chr17:73,085,149-73,085,443	295
#11982	0.316	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr1:32,254,849-32,255,143	295
#14293	0.316	HepG2	4:PromP	DNase	Huvec	5:Enh	DNase	unmatched	chr7:105,712,529-105,712,823	295
#11967	0.313	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr11:58,939,369-58,939,663	295
#6071	-0.309	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr1:182,758,729-182,759,023	295
#15294	0.308	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr14:102,094,809-102,095,103	295
#13445	-0.304	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr4:44,450,849-44,451,143	295
#6097	-0.292	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr1:199,998,189-199,998,483	295
#5908	-0.284	HepG2	4:PromP	DNase	Huvec	1:Tss	DNase	unmatched	chr1:147,012,929-147,013,223	295
#4116	-0.268	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr15:68,126,229-68,126,523	295
#11813	0.259	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr19:10,541,249-10,541,543	295
#14000	-0.251	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr10:134,121,389-134,121,683	295
#5434	-0.250	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr17:41,955,949-41,956,243	295
#11968	-0.246	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr20:62,463,589-62,463,883	295
#5456	-0.245	HepG2	4:PromP	DNase	K562	12:CtcfO	DNase	unmatched	chr18:29,135,909-29,136,203	295
#6068	0.237	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr9:129,261,529-129,261,823	295
#11803	0.226	HepG2	4:PromP	DNase	K562	1:Tss	DNase	unmatched	chr19:860,429-860,723	295
#12024	-0.223	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr8:47,829,269-47,829,563	295
#13922	0.217	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr19:10,025,389-10,025,683	295
#8062	0.188	HepG2	4:PromP	DNase	H1hesc	4:PromP	DNase	unmatched	chrX:134,232,809-134,233,103	295
#15405	-0.183	HepG2	4:PromP	DNase	Huvec	12:CtcfO	DNase	unmatched	chr7:100,063,469-100,063,763	295
#8069	-0.167	HepG2	4:PromP	DNase	H1hesc	4:PromP	DNase	unmatched	chr7:150,945,849-150,946,143	295
#11991	0.124	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr16:2,198,409-2,198,703	295
#13943	-0.117	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr2:158,485,109-158,485,403	295
#11976	0.009	HepG2	4:PromP	DNase	K562	4:PromP	DNase	unmatched	chr17:56,609,269-56,609,563	295
#6125	0.009	HepG2	4:PromP	DNase	Huvec	4:PromP	DNase	unmatched	chr5:54,469,029-54,469,323	295
#5926	0.009	HepG2	4:PromP	DNase	Huvec	1:Tss	DNase	unmatched	chr3:23,244,409-23,244,703	295
#7797	-0.994	HepG2	5:Enh	DNase	Huvec	23:Low	DNase	unmatched	chr2:43,690,389-43,690,683	295
#14384	0.985	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr10:104,389,369-104,389,663	295
#13668	0.973	HepG2	5:Enh	DNase	K562	21:Repr	DNase	unmatched	chr7:148,817,429-148,817,723	295
#6577	0.971	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr19:14,630,749-14,631,043	295
#4218	-0.968	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr6:37,207,989-37,208,283	295
#8617	0.967	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr10:46,962,569-46,962,863	295
#8828	-0.964	HepG2	5:Enh	DNase	H1hesc	8:EnhW	DNase	unmatched	chr6:3,414,969-3,415,263	295
#6646	0.960	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr19:4,575,349-4,575,643	295
#15377	-0.956	HepG2	5:Enh	DNase	Huvec	12:CtcfO	DNase	unmatched	chr1:156,060,509-156,060,803	295
#4775	-0.941	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr10:4,891,889-4,892,183	295
#6311	0.922	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr6:30,727,329-30,727,623	295
#1154	-0.901	HepG2	5:Enh	DNase	H1hesc	8:EnhW	DNase	unmatched	chr3:194,875,839-194,876,133	295
#13755	0.885	HepG2	5:Enh	DNase	K562	25:Art	DNase	unmatched	chr10:11,799,489-11,799,783	295
#4330	0.877	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr9:127,045,129-127,045,423	295
#576	-0.873	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr12:118,558,689-118,558,983	295
#12862	0.870	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr5:141,766,289-141,766,583	295
#8774	-0.864	HepG2	5:Enh	DNase	H1hesc	7:EnhWF	DNase	unmatched	chr2:172,180,489-172,180,783	295
#5745	-0.859	HepG2	5:Enh	DNase	K562	18:Pol2	DNase	unmatched	chr11:73,577,669-73,577,963	295
#7409	0.848	HepG2	5:Enh	DNase	Huvec	12:CtcfO	DNase	unmatched	chr9:131,625,869-131,626,163	295
#14493	-0.836	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr19:4,374,589-4,374,883	295
#413	-0.824	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr10:14,226,929-14,227,223	295
#6226	-0.823	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr14:70,115,229-70,115,523	295
#12139	-0.815	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr1:178,998,509-178,998,803	295
#13109	-0.809	HepG2	5:Enh	DNase	K562	9:DNaseU	DNase	unmatched	chr1:151,521,249-151,521,543	295
#8648	0.807	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr5:139,620,989-139,621,283	295
#5560	0.803	HepG2	5:Enh	DNase	K562	12:CtcfO	DNase	unmatched	chr6:11,172,749-11,173,043	295
#8352	0.778	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr12:8,059,709-8,060,003	295
#8456	-0.772	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr8:23,310,149-23,310,443	295
#6790	0.768	HepG2	5:Enh	DNase	Huvec	6:EnhF	DNase	unmatched	chr2:46,976,189-46,976,483	295
#8523	0.766	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr15:89,740,869-89,741,163	295
#12207	0.762	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr2:39,740,809-39,741,103	295
#477	-0.757	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr2:85,185,269-85,185,563	295
#14890	-0.749	HepG2	5:Enh	DNase	Huvec	8:EnhW	DNase	unmatched	chr3:177,234,049-177,234,343	295
#5162	-0.742	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr15:96,666,229-96,666,523	295
#5026	-0.737	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr8:144,976,669-144,976,963	295
#8927	-0.736	HepG2	5:Enh	DNase	H1hesc	8:EnhW	DNase	unmatched	chr13:93,886,389-93,886,683	295
#12347	-0.724	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr1:234,634,869-234,635,163	295
#5595	-0.721	HepG2	5:Enh	DNase	K562	12:CtcfO	DNase	unmatched	chr2:47,540,269-47,540,563	295
#1049	-0.721	HepG2	5:Enh	DNase	H1hesc	8:EnhW	DNase	unmatched	chr1:56,901,449-56,901,743	295
#8719	0.711	HepG2	5:Enh	DNase	H1hesc	6:EnhF	DNase	unmatched	chr1:12,538,149-12,538,443	295
#14543	0.702	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr16:46,893,829-46,894,123	295
#12388	0.700	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr6:47,103,469-47,103,763	295
#14705	-0.678	HepG2	5:Enh	DNase	Huvec	7:EnhWF	DNase	unmatched	chr18:32,664,729-32,665,023	295
#754	-0.673	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr22:19,879,109-19,879,403	295
#12360	-0.666	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr1:87,241,169-87,241,463	295
#7624	-0.663	HepG2	5:Enh	DNase	Huvec	13:Ctcf	DNase	unmatched	chr3:99,809,269-99,809,563	295
#12376	-0.659	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr10:72,355,369-72,355,663	295
#5135	-0.658	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr17:78,606,069-78,606,363	295
#14223	-0.647	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr19:779,009-779,303	295
#12205	-0.643	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr1:235,090,989-235,091,283	295
#5668	-0.642	HepG2	5:Enh	DNase	K562	14:Gen5'	DNase	unmatched	chr17:48,834,449-48,834,743	295
#12932	-0.637	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr10:121,075,129-121,075,423	295
#665	-0.635	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr10:116,249,289-116,249,583	295
#9096	0.633	HepG2	5:Enh	DNase	H1hesc	8:EnhW	DNase	unmatched	chr5:172,296,209-172,296,503	295
#12925	0.608	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr1:68,001,169-68,001,463	295
#4331	-0.604	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr11:46,579,369-46,579,663	295
#6714	0.595	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr8:8,127,909-8,128,203	295
#5278	0.584	HepG2	5:Enh	DNase	K562	9:DNaseU	DNase	unmatched	chr3:170,719,049-170,719,343	295
#6389	-0.583	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr10:91,134,089-91,134,383	295
#518	0.583	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr8:30,248,729-30,249,023	295
#1518	-0.579	HepG2	5:Enh	DNase	H1hesc	12:CtcfO	DNase	unmatched	chr8:124,034,649-124,034,943	295
#4534	-0.560	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr16:57,302,749-57,303,043	295
#9600	-0.549	HepG2	5:Enh	DNase	H1hesc	14:Gen5'	DNase	unmatched	chr9:111,860,929-111,861,223	295
#602	0.549	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr17:80,833,289-80,833,583	295
#5735	0.524	HepG2	5:Enh	DNase	K562	17:Gen3'	DNase	unmatched	chr21:34,949,169-34,949,463	295
#5447	-0.519	HepG2	5:Enh	DNase	K562	12:CtcfO	DNase	unmatched	chr9:96,074,889-96,075,183	295
#12993	-0.500	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr1:110,159,989-110,160,283	295
#279	0.499	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr8:38,889,729-38,890,023	295
#14298	-0.492	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr4:149,297,269-149,297,563	295
#13099	0.486	HepG2	5:Enh	DNase	K562	9:DNaseU	DNase	unmatched	chr9:112,956,609-112,956,903	295
#5323	-0.483	HepG2	5:Enh	DNase	K562	9:DNaseU	DNase	unmatched	chr17:78,641,349-78,641,643	295
#14173	-0.471	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr19:35,497,249-35,497,543	295
#14724	0.471	HepG2	5:Enh	DNase	Huvec	8:EnhW	DNase	unmatched	chr16:75,088,149-75,088,443	295
#12612	-0.462	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr4:124,521,189-124,521,483	295
#14599	-0.452	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr6:130,005,189-130,005,483	295
#6717	0.450	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr9:97,703,809-97,704,103	295
#505	0.433	HepG2	5:Enh	DNase	H1hesc	5:Enh	DNase	unmatched	chr11:57,294,649-57,294,943	295
#5395	-0.420	HepG2	5:Enh	DNase	K562	10:DNaseD	DNase	unmatched	chr19:45,321,029-45,321,323	295
#15432	-0.416	HepG2	5:Enh	DNase	Huvec	12:CtcfO	DNase	unmatched	chr9:112,979,949-112,980,243	295
#4207	-0.411	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr1:40,849,829-40,850,123	295
#4858	-0.299	HepG2	5:Enh	DNase	K562	7:EnhWF	DNase	unmatched	chr18:47,931,089-47,931,383	295
#13544	0.292	HepG2	5:Enh	DNase	K562	14:Gen5'	DNase	unmatched	chr8:30,474,029-30,474,323	295
#12852	-0.281	HepG2	5:Enh	DNase	K562	8:EnhW	DNase	unmatched	chr6:144,670,909-144,671,203	295
#9029	0.274	HepG2	5:Enh	DNase	H1hesc	8:EnhW	DNase	unmatched	chr8:48,572,029-48,572,323	295
#14176	-0.264	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr9:97,758,189-97,758,483	295
#14128	-0.257	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr10:101,155,529-101,155,823	295
#6611	-0.254	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr2:235,905,109-235,905,403	295
#6538	0.209	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr1:94,527,029-94,527,323	295
#14520	-0.128	HepG2	5:Enh	DNase	Huvec	5:Enh	DNase	unmatched	chr12:112,015,949-112,016,243	295
#4514	0.009	HepG2	5:Enh	DNase	K562	5:Enh	DNase	unmatched	chr12:122,973,649-122,973,943	295
#15600	-0.974	HepG2	6:EnhF	DNase	Huvec	19:H4K20	DNase	unmatched	chr5:145,593,049-145,593,343	295
#6285	0.837	HepG2	6:EnhF	DNase	Huvec	5:Enh	DNase	unmatched	chr15:55,571,889-55,572,183	295
#6791	-0.753	HepG2	6:EnhF	DNase	Huvec	6:EnhF	DNase	unmatched	chr3:30,518,189-30,518,483	295
#5121	0.729	HepG2	6:EnhF	DNase	K562	8:EnhW	DNase	unmatched	chr3:170,048,149-170,048,443	295
#12293	-0.646	HepG2	6:EnhF	DNase	K562	5:Enh	DNase	unmatched	chr6:37,025,869-37,026,163	295
#9316	0.580	HepG2	6:EnhF	DNase	H1hesc	10:DNaseD	DNase	unmatched	chr21:38,359,369-38,359,663	295
#7092	-0.553	HepG2	6:EnhF	DNase	Huvec	8:EnhW	DNase	unmatched	chr6:132,326,389-132,326,683	295
#6504	-0.452	HepG2	6:EnhF	DNase	Huvec	5:Enh	DNase	unmatched	chr19:13,964,229-13,964,523	295
